Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),average_values,discount_column_with null to average _values ,OriginalPrice (in Rs),discount_offer_In_price,Discount in percentage,SizeOption,Ratings,Reviews,Discount_category,,,,
11263900,Tikhi Imli,Indian Wear,sarees,Women,1799,1059.22,1799,3998,2198.9,55%,Onesize,4.5,766,Low_Discount,,,,
11263958,Tikhi Imli,Indian Wear,sarees,Women,899,1059.22,899,1998,1098.9,55%,Onesize,4,979,Low_Discount,,,,
11263986,Tikhi Imli,Indian Wear,sarees,Women,899,1059.22,899,1998,1098.9,55%,Onesize,4,423,Low_Discount,,,,
11264046,DressBerry,Western,dungarees,Women,,470,470,2499,1249.5,50%,"28, 30, 32, 34, 36",4.3,516,Low_Discount,,,,
11264142,DressBerry,Western,shorts,Women,,470,470,1399,419.7,30%,"26, 28, 30, 32, 34, 36",4.2,903,Low_Discount,,,,
11264144,DressBerry,Western,shorts,Women,,470,470,1249,686.95,55%,"26, 28, 30, 32, 34, 36",4.4,519,High_Discount,,,,
11264146,DressBerry,Western,shorts,Women,,470,470,1299,714.45,55%,"26, 28, 30, 32, 34, 36",4.4,952,High_Discount,,,,
11264166,Jack & Jones,Inner Wear &  Sleep Wear,trunk,Men,,530.36,530.36,399,,0%,"S, M, L, XL, XXL",4.2,256,High_Discount,,,,
11265830,DressBerry,Western,dresses,Women,,470,470,1499,824.45,55%,"XS, S, M, L, XL",4.2,349,Low_Discount,,,,
11265850,DressBerry,Western,dresses,Women,,470,470,1999,799.6,40%,"XS, S, M, L, XL",4.3,517,High_Discount,,,,
11267248,Black coffee,Bottom Wear,trousers,Men,697,920.93,697,1549,851.95,55%,"30, 32, 34, 36",4.1,594,High_Discount,,,,
11268312,Hubberholme,Sports Wear,track-pants,Women,464,793.18,464,1499,1034.31,69%,"S, M, L, XL",4.2,337,High_Discount,,,,
11268314,Hubberholme,Sports Wear,track-pants,Women,449,793.18,449,1499,1049.3,70%,"S, M, L, XL",4.2,268,Low_Discount,,,,
11268316,Hubberholme,Sports Wear,track-pants,Women,464,793.18,464,1499,1034.31,69%,"S, M, L, XL",4.2,319,Low_Discount,,,,
11268324,Hubberholme,Sports Wear,track-pants,Women,464,793.18,464,1499,1034.31,69%,"S, M, L, XL",4.2,343,High_Discount,,,,
11268332,Hubberholme,Sports Wear,track-pants,Women,449,793.18,449,1499,1049.3,70%,"S, M, L, XL",4.1,242,Low_Discount,,,,
11268336,Hubberholme,Sports Wear,track-pants,Women,464,793.18,464,1499,1034.31,69%,"S, M, L, XL",4,459,High_Discount,,,,
11268338,Hubberholme,Sports Wear,track-pants,Women,464,793.18,464,1499,1034.31,69%,"S, M, L, XL",4.1,387,Low_Discount,,,,
11268344,Hubberholme,Sports Wear,track-pants,Women,464,793.18,464,1499,1034.31,69%,"S, M, L, XL",4,411,Low_Discount,,,,
11268346,Hubberholme,Sports Wear,track-pants,Women,509,793.18,509,1499,989.34,66%,"S, M, L, XL",4.3,244,Low_Discount,,,,
11269116,Moda Rapido,Topwear,tshirts,Men,359,709.5,359,899,539.4,60%,"S, M, L, XL",4,762,Low_Discount,,,,
11269190,Moda Rapido,Topwear,tshirts,Men,479,709.5,479,1199,719.4,60%,"S, M, L, XL",4.2,987,High_Discount,,,,
11269192,Moda Rapido,Topwear,tshirts,Men,,709.5,709.5,359,,0%,"S, M, L, XL",4.2,652,High_Discount,,,,
11271806,DressBerry,Western,tops,Women,,470,470,1399,699.5,50%,"XS, S, M, L, XL",4.4,773,High_Discount,,,,
11271818,DressBerry,Western,tops,Women,,470,470,1499,749.5,50%,"XS, S, M, L, XL",4.3,603,Low_Discount,,,,
11271830,DressBerry,Western,tops,Women,,470,470,899,400,44%,"XS, S, M, L, XL",4.2,474,High_Discount,,,,
11271832,DressBerry,Western,dresses,Women,,470,470,1899,949.5,50%,"XS, S, M, L, XL",4.5,420,High_Discount,,,,
11271866,DressBerry,Western,tshirts,Women,,470,470,799,479.4,60%,"XS, S, M, L, XL",4.3,408,Low_Discount,,,,
11271956,DressBerry,Western,tops,Women,,470,470,999,299.7,30%,"XS, S, M, L, XL",4.5,913,High_Discount,,,,
11271958,DressBerry,Western,tshirts,Women,,470,470,699,419.4,60%,"XS, S, M, L, XL",4.1,475,Low_Discount,,,,
11272180,DressBerry,Western,dresses,Women,,470,470,2099,1049.5,50%,"XS, S, M, L, XL",4.4,467,Low_Discount,,,,
11272226,DressBerry,Western,tops,Women,,470,470,799,439.45,55%,"XS, S, M, L, XL",4.3,602,Low_Discount,,,,
11272330,DressBerry,Western,tops,Women,,470,470,1299,800,62%,"XS, S, M, L, XL",4,334,High_Discount,,,,
11272364,DressBerry,Western,dresses,Women,,470,470,2099,1364.35,65%,"XS, S, M, L, XL",4.2,373,Low_Discount,,,,
11272412,DressBerry,Western,tshirts,Women,,470,470,799,239.7,30%,"XS, S, M, L, XL",4.3,383,High_Discount,,,,
11272416,DressBerry,Western,tops,Women,,470,470,1199,719.4,60%,"XS, S, M, L, XL",4.3,372,Low_Discount,,,,
11272542,DressBerry,Western,dresses,Women,,470,470,1999,1199.4,60%,"XS, S, M, L, XL",4.3,442,High_Discount,,,,
11272632,DressBerry,Western,tops,Women,,470,470,1099,439.6,40%,"XS, S, M, L, XL",4.5,559,High_Discount,,,,
11274410,Roadster,Bottom Wear,jeans,Men,1044,920.93,1044,1899,854.55,45%,"28, 30, 32, 34, 36, 38, 40",3.9,789,Low_Discount,,,,
11274416,Roadster,Bottom Wear,jeans,Men,499,920.93,499,1999,1499.25,75%,"28, 30, 32, 34, 36",3.9,508,High_Discount,,,,
11274430,Roadster,Bottom Wear,jeans,Men,719,920.93,719,1799,1079.4,60%,"28, 30, 32, 34, 36",3.7,450,High_Discount,,,,
11274438,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1699,,0%,"28, 30, 32, 34, 36",4.1,530,High_Discount,,,,
11274442,Roadster,Bottom Wear,jeans,Men,879,920.93,879,2199,1319.4,60%,"28, 30, 32, 34, 36",3.9,405,Low_Discount,,,,
11274444,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",4,350,High_Discount,,,,
11274452,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1999,,0%,"28, 30, 32, 34, 36",4,481,Low_Discount,,,,
11274466,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1499,,0%,"28, 30, 32, 34, 36",4,512,Low_Discount,,,,
11274470,Roadster,Bottom Wear,jeans,Men,764,920.93,764,1699,934.45,55%,"28, 30, 32, 34, 36",4.2,509,High_Discount,,,,
11274476,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1999,,0%,"28, 30, 32, 34, 36",3.8,904,Low_Discount,,,,
11274480,Roadster,Bottom Wear,jeans,Men,999,920.93,999,1999,999.5,50%,"28, 30, 32, 34, 36",3.9,796,High_Discount,,,,
11274486,Roadster,Bottom Wear,jeans,Men,879,920.93,879,2199,1319.4,60%,"28, 30, 32, 34, 36",3.9,687,High_Discount,,,,
11274488,Roadster,Bottom Wear,jeans,Men,594,920.93,594,1699,1104.35,65%,"28, 30, 32, 34, 36",3.8,329,High_Discount,,,,
11274490,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4.1,449,Low_Discount,,,,
11274498,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.8,450,High_Discount,,,,
11274532,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1799,899.5,50%,"28, 30, 32, 34, 36",3.7,466,Low_Discount,,,,
11274536,Roadster,Bottom Wear,jeans,Men,719,920.93,719,1799,1079.4,60%,"28, 30, 32, 34, 36",3.9,524,High_Discount,,,,
11274538,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4.2,479,High_Discount,,,,
11274542,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.4,819,Low_Discount,,,,
11274544,Roadster,Bottom Wear,jeans,Men,879,920.93,879,2199,1319.4,60%,"28, 30, 32, 34, 36",3.9,324,High_Discount,,,,
11274562,Roadster,Bottom Wear,jeans,Men,809,920.93,809,1799,989.45,55%,"28, 30, 32, 34, 36",4,400,Low_Discount,,,,
11274568,Roadster,Bottom Wear,jeans,Men,764,920.93,764,1699,934.45,55%,"28, 30, 32, 34, 36",4.1,314,Low_Discount,,,,
11274580,Roadster,Bottom Wear,jeans,Men,1199,920.93,1199,1999,799.6,40%,"28, 30, 32, 34, 36",3.9,529,High_Discount,,,,
11274582,Roadster,Bottom Wear,jeans,Men,719,920.93,719,1799,1079.4,60%,"28, 30, 32, 34, 36",3.8,498,Low_Discount,,,,
11274588,Roadster,Bottom Wear,jeans,Men,764,920.93,764,1699,934.45,55%,"28, 30, 32, 34, 36",4.1,291,Low_Discount,,,,
11274618,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.9,376,High_Discount,,,,
11274620,Roadster,Bottom Wear,jeans,Men,749,920.93,749,1499,749.5,50%,"28, 30, 32, 34, 36",3.8,808,Low_Discount,,,,
11274626,Roadster,Bottom Wear,jeans,Men,1079,920.93,1079,1799,719.6,40%,"28, 30, 32, 34, 36, 38, 40",4,916,Low_Discount,,,,
11274632,Roadster,Bottom Wear,jeans,Men,849,920.93,849,1699,849.5,50%,"28, 30, 32, 34, 36",4,392,High_Discount,,,,
11274640,Roadster,Bottom Wear,jeans,Men,599,920.93,599,1499,899.4,60%,"28, 30, 32, 34, 36",4,430,High_Discount,,,,
11274646,Roadster,Bottom Wear,jeans,Men,764,920.93,764,1699,934.45,55%,"28, 30, 32, 34, 36",3.9,438,High_Discount,,,,
11274650,Roadster,Bottom Wear,jeans,Men,849,920.93,849,1699,849.5,50%,"28, 30, 32, 34, 36",4.1,331,High_Discount,,,,
11274662,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.7,684,High_Discount,,,,
11274664,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36",3.9,356,High_Discount,,,,
11274670,Roadster,Bottom Wear,jeans,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",4,256,High_Discount,,,,
11274674,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,2999,,0%,"28, 30, 32, 34, 36",3.9,314,High_Discount,,,,
11274676,Roadster,Bottom Wear,jeans,Men,989,920.93,989,2199,1209.45,55%,"28, 30, 32, 34, 36",3.9,336,High_Discount,,,,
11274690,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36",3.8,467,Low_Discount,,,,
11274698,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36",3.8,442,High_Discount,,,,
11274704,Roadster,Bottom Wear,jeans,Men,764,920.93,764,1699,934.45,55%,"28, 30, 32, 34, 36, 38, 40",3.9,693,High_Discount,,,,
11274708,Roadster,Bottom Wear,jeans,Men,719,920.93,719,1799,1079.4,60%,"28, 30, 32, 34, 36",3.9,902,Low_Discount,,,,
11274726,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.8,706,High_Discount,,,,
11274728,Roadster,Bottom Wear,jeans,Men,1124,920.93,1124,2499,1374.45,55%,"28, 30, 32, 34, 36",3.9,523,Low_Discount,,,,
11274748,Roadster,Bottom Wear,jeans,Men,594,920.93,594,1699,1104.35,65%,"28, 30, 32, 34, 36",3.9,395,High_Discount,,,,
11274754,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.9,470,Low_Discount,,,,
11274760,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1499,,0%,"28, 30, 32, 34, 36",4.2,471,High_Discount,,,,
11274764,Roadster,Bottom Wear,jeans,Men,879,920.93,879,2199,1319.4,60%,"28, 30, 32, 34, 36",3.9,440,Low_Discount,,,,
11274774,Roadster,Bottom Wear,jeans,Men,719,920.93,719,1799,1079.4,60%,"28, 30, 32, 34, 36",3.9,419,High_Discount,,,,
11274778,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36, 38, 40",3.9,664,Low_Discount,,,,
11274794,Roadster,Bottom Wear,jeans,Men,999,920.93,999,1999,999.5,50%,"28, 30, 32, 34, 36",3.7,606,Low_Discount,,,,
11274796,Roadster,Bottom Wear,jeans,Men,989,920.93,989,2199,1209.45,55%,"28, 30, 32, 34, 36",4,351,High_Discount,,,,
11274806,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.8,380,High_Discount,,,,
11274808,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4,423,Low_Discount,,,,
11278632,Roadster,Topwear,tshirts,Men,674,709.5,674,1499,824.45,55%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.1,359,High_Discount,,,,
11278638,Roadster,Topwear,tshirts,Men,824,709.5,824,1499,674.55,45%,"S, M, L, XL",4,682,High_Discount,,,,
11278644,Roadster,Topwear,tshirts,Men,629,709.5,629,1399,769.45,55%,"XS, S, M, L, XL",4,309,Low_Discount,,,,
11278658,Roadster,Topwear,tshirts,Men,769,709.5,769,1399,629.55,45%,"S, M, L, XL",4.2,598,High_Discount,,,,
11278664,Roadster,Topwear,tshirts,Men,599,709.5,599,1499,899.4,60%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,401,High_Discount,,,,
11279198,Jockey,Topwear,tshirts,Men,,709.5,709.5,749,,0%,"S, M, L",4.4,359,High_Discount,,,,
11280072,Berrylush,Western,dresses,Women,,470,470,1999,799.6,40%,"S, M, L, XL",4.5,441,Low_Discount,,,,
11282690,RANGMANCH BY PANTALOONS,Indian Wear,dupatta,Women,,1059.22,1059.22,299,,0%,Onesize,4.1,243,Low_Discount,,,,
11283786,Mast & Harbour,Bottom Wear,jeans,Men,,920.93,920.93,2499,,0%,"28, 30, 32, 34, 36",3.7,329,Low_Discount,,,,
11284542,Mast & Harbour,Western,jeans,Women,,470,470,1899,949.5,50%,"26, 28, 30, 32, 34, 36",4.1,282,High_Discount,,,,
11284552,Mast & Harbour,Western,jeans,Women,,470,470,2199,1099.5,50%,"26, 28, 30, 32, 34, 36",3.8,533,High_Discount,,,,
11284644,AND,Western,tops,Women,,470,470,1299,,0%,"XS, S, M, L",4.3,376,High_Discount,,,,
11284704,Mast & Harbour,Western,jeans,Women,,470,470,2199,219.9,10%,"26, 28, 30, 32, 34, 36",3.7,475,Low_Discount,,,,
11285614,Varanga,Indian Wear,kurta-sets,Women,1325,1059.22,1325,3399,2073.39,61%,"S, M, L, XL, XXL",3.7,668,Low_Discount,,,,
11287228,IC4,Inner Wear &  Sleep Wear,briefs,Men,,530.36,530.36,530,,0%,"S, M, L, XL",4.2,276,High_Discount,,,,
11288920,SCORPIUS,Western,dresses,Women,,470,470,2999,1649.45,55%,"S, M, L, XL",4.2,609,Low_Discount,,,,
11290218,mod & shy,Lingerie & Sleep Wear,bra,Women,329,602.52,329,599,269.55,45%,"XS, S, M",4.1,589,High_Discount,,,,
11290262,Nike,Sports Wear,tshirts,Men,1238,793.18,1238,1795,556.45,31%,"S, M, L, XL, XXL",4.1,483,High_Discount,,,,
11290382,Nike,Bottom Wear,shorts,Men,1420,920.93,1420,1495,74.75,5%,"28, 30, 32, 34, 36",4.2,343,Low_Discount,,,,
11292436,Mitera,Indian Wear,sarees,Women,1250,1059.22,1250,3790,2539.3,67%,Onesize,4.2,382,Low_Discount,,,,
11293698,DressBerry,Western,jeans,Women,,470,470,1699,1019.4,60%,"26, 28, 30, 32, 34, 36",3.9,967,High_Discount,,,,
11293728,DressBerry,Western,jeans,Women,,470,470,1599,1100,69%,"26, 28, 30, 32, 34, 36",4.2,698,High_Discount,,,,
11296004,Roadster,Western,tshirts,Women,,470,470,799,439.45,55%,"XS, S, M, L, XL",4.1,307,High_Discount,,,,
11296016,Roadster,Western,tshirts,Women,,470,470,799,439.45,55%,"XS, S, M, L, XL",4,966,High_Discount,,,,
11296048,Roadster,Western,tshirts,Women,,470,470,799,439.45,55%,"XS, S, M, L, XL",4.1,483,Low_Discount,,,,
11296050,Roadster,Western,tshirts,Women,,470,470,899,494.45,55%,"XS, S, M, L, XL",4,300,Low_Discount,,,,
11296054,Roadster,Western,tshirts,Women,,470,470,899,359.6,40%,"XS, S, M, L, XL",4.1,635,High_Discount,,,,
11296060,Roadster,Western,tshirts,Women,,470,470,899,400,44%,"XS, S, M, L, XL",4,536,High_Discount,,,,
11296064,Roadster,Western,tshirts,Women,,470,470,899,400,44%,"XS, S, M, L, XL",4.1,529,High_Discount,,,,
11296072,Roadster,Western,tops,Women,,470,470,799,439.45,55%,"XS, S, M, L, XL",4.2,331,High_Discount,,,,
11296086,Roadster,Western,tshirts,Women,,470,470,699,419.4,60%,"XS, S, M, L, XL",4,327,High_Discount,,,,
11296110,Roadster,Western,tshirts,Women,,470,470,799,300,38%,"XS, S, M, L, XL",4.3,555,High_Discount,,,,
11296112,Roadster,Western,tshirts,Women,,470,470,799,439.45,55%,"XS, S, M, L, XL",4.3,412,Low_Discount,,,,
11296128,Roadster,Western,tshirts,Women,,470,470,899,494.45,55%,"XS, S, M, L, XL",4.1,482,High_Discount,,,,
11296134,Roadster,Western,tshirts,Women,,470,470,899,539.4,60%,"XS, S, M, L, XL",4.1,714,High_Discount,,,,
11296146,Roadster,Western,tshirts,Women,,470,470,899,494.45,55%,"XS, S, M, L, XL",3.8,492,High_Discount,,,,
11296150,Roadster,Western,tshirts,Women,,470,470,799,300,38%,"XS, S, M, L, XL",4.2,326,High_Discount,,,,
11296158,Roadster,Western,tshirts,Women,,470,470,899,449.5,50%,"XS, S, M, L, XL",4.2,380,Low_Discount,,,,
11296160,Roadster,Western,tops,Women,,470,470,799,300,38%,"XS, S, M, L, XL",4,802,High_Discount,,,,
11296162,Roadster,Western,tshirts,Women,,470,470,899,400,44%,"XS, S, M, L, XL",4,482,High_Discount,,,,
11296164,Roadster,Western,tshirts,Women,,470,470,799,439.45,55%,"XS, S, M, L, XL",4.2,261,Low_Discount,,,,
11296168,Roadster,Western,tshirts,Women,,470,470,699,314.55,45%,"XS, S, M, L, XL",4.2,539,High_Discount,,,,
11296172,Roadster,Western,tshirts,Women,,470,470,699,314.55,45%,"XS, S, M, L, XL",4,603,Low_Discount,,,,
11296180,Roadster,Western,tshirts,Women,,470,470,799,439.45,55%,"XS, S, M, L, XL",4.1,261,Low_Discount,,,,
11299710,MAGRE,Western,trousers,Women,,470,470,2390,956,40%,"26, 28, 30, 32",4.1,300,High_Discount,,,,
11299770,Vishudh,Indian Wear,tops,Women,482,1059.22,482,1149,666.42,58%,"S, M, L, XL, XXL",4.1,402,Low_Discount,,,,
11299814,Varanga,Indian Wear,kurtas,Women,989,1059.22,989,2999,2009.33,67%,"S, M, L, XL, XXL",3.7,525,Low_Discount,,,,
11299824,Varanga,Indian Wear,kurtas,Women,662,1059.22,662,1699,1036.39,61%,"S, M, L, XL, XXL",4.2,389,Low_Discount,,,,
11302044,HERE&NOW,Indian Wear,shirts,Men,612,1059.22,612,1749,1136.85,65%,"38, 40, 42, 44, 46",4.2,561,High_Discount,,,,
11302050,Moda Rapido,Topwear,shirts,Men,1149,709.5,1149,2299,1149.5,50%,"38, 40, 42, 44, 46",4.4,300,Low_Discount,,,,
11302836,Mast & Harbour,Western,tops,Women,,470,470,1699,509.7,30%,"XS, S, M, L, XL",4.5,249,High_Discount,,,,
11303576,TAG 7,Indian Wear,leggings,Women,493,1059.22,493,1450,957,66%,"S, M, L, XL, XXL, 3XL",4.2,266,High_Discount,,,,
11303816,Kalt,Western,sweaters,Women,,470,470,2000,800,40%,"S, M, L, XL, XXL",4.3,403,Low_Discount,,,,
11304614,Hubberholme,Topwear,shirts,Men,449,709.5,449,999,549.45,55%,"38, 40, 42, 44",4.2,281,Low_Discount,,,,
11304620,Hubberholme,Bottom Wear,trousers,Men,989,920.93,989,1499,509.66,34%,"30, 32, 34, 36, 38",4.4,275,High_Discount,,,,
11304628,Hubberholme,Topwear,shirts,Men,479,709.5,479,999,519.48,52%,"38, 40, 42, 44",4.2,351,High_Discount,,,,
11304638,Hubberholme,Topwear,shirts,Men,479,709.5,479,999,519.48,52%,"38, 40, 42, 44",4.1,287,High_Discount,,,,
11304642,Hubberholme,Topwear,shirts,Men,449,709.5,449,999,549.45,55%,"38, 40, 42, 44",4.1,261,High_Discount,,,,
11304654,Hubberholme,Bottom Wear,trousers,Men,809,920.93,809,1499,689.54,46%,"30, 32, 34, 36, 38",3.9,282,High_Discount,,,,
11305028,Style Quotient,Western,shirts,Women,,470,470,1499,854.43,57%,"S, M, L, XL, XXL",4.2,674,Low_Discount,,,,
11305260,Ishin,Indian Wear,kurta-sets,Women,2474,1059.22,2474,4499,2024.55,45%,"S, M, L, XL, XXL",4.2,264,Low_Discount,,,,
11305490,Vishudh,Indian Wear,tops,Women,505,1059.22,505,1149,643.44,56%,"S, M, L, XL, XXL",4.2,363,High_Discount,,,,
11306378,Khushal K,Indian Wear,kurta-sets,Women,944,1059.22,944,3149,2204.3,70%,"S, M, L, XL, XXL",3.8,335,High_Discount,,,,
11306966,DressBerry,Western,jeans,Women,,470,470,1999,699.65,35%,"26, 28, 30, 32, 34, 36",4.4,715,High_Discount,,,,
11306968,DressBerry,Western,jeans,Women,,470,470,2099,1469.3,70%,"26, 28, 30, 32, 34, 36",4,741,Low_Discount,,,,
11308028,Cation,Western,tops,Women,,470,470,1199,611.49,51%,"XS, S, M, L, XL",4.4,285,High_Discount,,,,
11308360,Moda Rapido,Plus Size,kurtas,Women,539,709.77,539,1799,1259.3,70%,"XS, S, M, L, XL, XXL, 3XL",3.9,453,High_Discount,,,,
11310410,Marks & Spencer,Western,jeggings,Women,,470,470,1999,,0%,"24, 26, 28, 30, 32, 34, 36, 38, 40, 42",4.7,265,Low_Discount,,,,
11312196,Athena,Western,dresses,Women,,470,470,2999,1349.55,45%,"XS, S, M, L, XL, XXL",4.3,846,High_Discount,,,,
11312646,See Designs,Indian Wear,kurtas,Men,989,1059.22,989,2199,1209.45,55%,"S, XS, XL, XXL, L, M",4.1,900,High_Discount,,,,
11312664,See Designs,Indian Wear,kurtas,Men,1079,1059.22,1079,2699,1619.4,60%,"XS, S, M, L, XL",3.8,263,High_Discount,,,,
11312670,See Designs,Indian Wear,kurtas,Men,1079,1059.22,1079,2699,1619.4,60%,"XS, S, M, L, XL",3.8,251,Low_Discount,,,,
11315400,HIGHLANDER,Topwear,shirts,Men,519,709.5,519,1299,779.4,60%,"39, 40, 42, 44",4.4,413,Low_Discount,,,,
11315404,HIGHLANDER,Bottom Wear,jeans,Men,892,920.93,892,1899,1006.47,53%,"30, 32, 34, 36, 38",4,594,High_Discount,,,,
11316764,DRAPE IN VOGUE,Lingerie & Sleep Wear,night-suits,Women,1199,602.52,1199,1999,799.6,40%,"S, M, L, XL",3.8,241,Low_Discount,,,,
11316784,DRAPE IN VOGUE,Lingerie & Sleep Wear,night-suits,Women,1199,602.52,1199,1999,799.6,40%,"S, M, L, XL",3.9,645,Low_Discount,,,,
11316804,DRAPE IN VOGUE,Lingerie & Sleep Wear,night-suits,Women,1199,602.52,1199,1999,799.6,40%,"S, M, L, XL, XXL",4.4,529,High_Discount,,,,
11316846,DRAPE IN VOGUE,Lingerie & Sleep Wear,night-suits,Women,1199,602.52,1199,1999,799.6,40%,"S, M, L, XL, XXL",4.2,389,Low_Discount,,,,
11316858,DRAPE IN VOGUE,Lingerie & Sleep Wear,night-suits,Women,1199,602.52,1199,1999,799.6,40%,"S, M, L, XL, XXL",4.4,525,Low_Discount,,,,
11317866,plusS,Plus Size,tops,Women,479,709.77,479,1599,1119.3,70%,"S, M, L, XL, XXL, 3XL, 4XL",4.1,356,Low_Discount,,,,
11317940,HERE&NOW,Bottom Wear,jeans,Men,624,920.93,624,2499,1874.25,75%,"29, 31, 33, 35, 37",3.9,375,Low_Discount,,,,
11320950,Sztori,Plus Size,dresses,Women,1649,709.77,1649,2199,549.75,25%,"XXL, 3XL, 4XL, 5XL, 6XL",4.3,294,Low_Discount,,,,
11325722,Mitera,Indian Wear,sarees,Women,1253,1059.22,1253,3299,2045.38,62%,Onesize,3.6,344,Low_Discount,,,,
11325776,Roadster,Topwear,shirts,Men,779,709.5,779,1299,519.6,40%,"38, 40, 42, 44, 46, 48",4.2,855,Low_Discount,,,,
11325846,Roadster,Topwear,shirts,Men,1149,709.5,1149,2299,1149.5,50%,"38, 40, 42, 44",4.2,415,Low_Discount,,,,
11325866,Roadster,Topwear,shirts,Men,1139,709.5,1139,1899,759.6,40%,"38, 40, 42, 44",3.9,329,Low_Discount,,,,
11325870,Roadster,Topwear,shirts,Men,899,709.5,899,1499,599.6,40%,"38, 40, 42, 44",4.1,457,High_Discount,,,,
11325876,Roadster,Topwear,shirts,Men,899,709.5,899,1999,1099.45,55%,"38, 40, 42, 44",3.9,328,Low_Discount,,,,
11325886,Roadster,Topwear,shirts,Men,899,709.5,899,1499,599.6,40%,"38, 40, 42, 44",4.4,454,High_Discount,,,,
11325926,Roadster,Topwear,shirts,Men,719,709.5,719,1799,1079.4,60%,"38, 40, 42, 44",2.5,253,Low_Discount,,,,
11325992,Roadster,Topwear,shirts,Men,1099,709.5,1099,1999,899.55,45%,"38, 40, 42, 44",3.7,418,Low_Discount,,,,
11326026,Roadster,Topwear,shirts,Men,1199,709.5,1199,1999,799.6,40%,"38, 40, 42, 44",4.1,578,Low_Discount,,,,
11326036,Roadster,Topwear,shirts,Men,1044,709.5,1044,1899,854.55,45%,"38, 40, 42, 44",4,299,High_Discount,,,,
11326046,Roadster,Topwear,shirts,Men,,709.5,709.5,1299,,0%,"38, 40, 42, 44, 46, 48",4.1,977,High_Discount,,,,
11326148,Roadster,Topwear,shirts,Men,809,709.5,809,1799,989.45,55%,"38, 40, 42, 44",3.9,396,Low_Discount,,,,
11326176,Roadster,Topwear,shirts,Men,749,709.5,749,1499,749.5,50%,"38, 40, 42, 44",4.3,641,Low_Discount,,,,
11326188,Roadster,Topwear,shirts,Men,599,709.5,599,1499,899.4,60%,"38, 40, 42, 44",4.2,477,High_Discount,,,,
11326216,Roadster,Topwear,shirts,Men,899,709.5,899,1999,1099.45,55%,"38, 40, 42, 44",4.1,433,High_Discount,,,,
11326282,Roadster,Topwear,shirts,Men,769,709.5,769,1399,629.55,45%,"38, 40, 42, 44, 46, 48",4.3,337,High_Discount,,,,
11326290,Roadster,Topwear,shirts,Men,,709.5,709.5,1299,,0%,"38, 40, 42, 44",4.1,784,High_Discount,,,,
11326318,Roadster,Topwear,shirts,Men,849,709.5,849,1699,849.5,50%,"38, 40, 42, 44",4.3,388,High_Discount,,,,
11326354,Roadster,Topwear,shirts,Men,629,709.5,629,1799,1169.35,65%,"38, 40, 42, 44",2.9,405,High_Discount,,,,
11326374,Roadster,Topwear,shirts,Men,539,709.5,539,1799,1259.3,70%,"38, 40, 42, 44",3,597,High_Discount,,,,
11326424,Roadster,Topwear,shirts,Men,679,709.5,679,1699,1019.4,60%,"38, 40, 42, 44",4.3,332,High_Discount,,,,
